epoch,lr,pe,pf,train_loss,train_eRMSE,train_fRMSE,val_loss,val_eRMSE,val_fRMSE
1,0.001,1.0,10.0,165103.0311144145,406.28858320817534,1.1639523594497463,158823.27344222768,398.51016585631305,1.1307660631696406
2,0.001,1.0,10.0,150416.7716445512,387.76048415204554,1.16459865007237,140917.6894114745,375.37283796699563,1.1314586298526896
3,0.001,1.0,10.0,130120.02810158892,360.5932109583821,1.1643640619068474,118805.9725527889,344.66367632867616,1.127903388885529
4,0.001,1.0,10.0,107327.11880698295,327.4302117817271,1.1626828537201563,95857.37361255419,309.58772339733247,1.1265638923897459
5,0.001,1.0,10.0,85304.05168222329,291.8255358090917,1.3072873054766432,74984.92353421563,273.80960200201383,1.1426408851903835
6,0.001,1.0,10.0,66577.39875291729,257.51923135562976,1.6576781652978456,58509.7338143778,241.86116307137118,1.1301492158563047
7,0.001,1.0,10.0,51360.124284362595,226.11922607348947,1.8211579403084048,33009.92182303588,181.61819320057722,1.445402157641052
8,0.00098,1.0,9.82,24475.13544927319,155.72680901173936,1.1648733462470113,17225.12987042524,131.1972467593491,1.1197656858934466
9,0.00098,1.0,9.82,12150.308727731528,109.4904262351102,1.1475166186661898,7927.927039758268,88.96889956598694,1.1189446803955945
10,0.00098,1.0,9.82,5238.832274827785,71.64818706965512,1.1459192744581614,3120.7820977070364,55.75169856501319,1.124479200342314
11,0.00098,1.0,9.82,1923.2858160685378,43.16270310686475,1.146261660801072,1036.4413657086184,31.99697792891948,1.12733417522257
12,0.00098,1.0,9.82,597.0136456963195,23.75889995900448,1.1421722056047792,292.06633460533243,16.71604744163203,1.124483728004951
13,0.00098,1.0,9.82,160.78904675734813,11.892042477718395,1.1382230036562624,75.39871236253398,7.923890622904514,1.1255942193060244
14,0.00098,1.0,9.82,43.54816051924569,5.395259033789034,1.1312746747410325,23.703921831656398,3.3923259621391213,1.1099695763436366
15,0.00098,1.0,9.82,17.83778898194747,2.2103723915198628,1.124185110592443,14.008011216198465,1.3077878826790785,1.110616811155384
16,0.0009603999999999999,1.0,9.6436,12.98072316822574,0.8239090223378974,1.1186828624941303,12.162068813909686,0.46515396248022184,1.1016725770775584
17,0.0009603999999999999,1.0,9.6436,12.20442236077975,0.28995126367033414,1.11257850635163,12.19795007939161,0.157630679137899,1.1092883957717457
18,0.0009603999999999999,1.0,9.6436,11.997869481955943,0.11395047817703986,1.1065547977626635,11.761607572016233,0.23462597582925032,1.09171769818795
19,0.0009603999999999999,1.0,9.6436,11.658673919143189,0.07962268451880199,1.092082055405818,11.062973961426746,0.05240157706455415,1.0626706355864024
20,0.0009603999999999999,1.0,9.6436,11.112157038158072,0.0753717638554296,1.0651470512807861,11.410053353597453,0.08649877646905715,1.0681829889012986
21,0.0009603999999999999,1.0,9.6436,10.993797262792349,0.06247434590461433,1.060943655922646,10.89656332962292,0.04536316867835339,1.0541072022581373
22,0.0009603999999999999,1.0,9.6436,10.852839783259553,0.05592399293623988,1.0548911426439538,10.309195427657388,0.08720708237915174,1.026835984988216
23,0.000941192,1.0,9.470728,10.688324081175951,0.044694853204006124,1.0496179298211121,10.112314017245225,0.11355324742654183,1.029322713447808
24,0.000941192,1.0,9.470728,10.538783871143941,0.05576872331108987,1.0469767892372872,9.670575350419517,0.03537636105383859,1.0063703448534806
25,0.000941192,1.0,9.470728,10.394839738715293,0.05799336854554957,1.0408962639283823,10.815390774146962,0.046634014533970286,1.06325225214404
26,0.000941192,1.0,9.470728,10.36392034697903,0.06763745845965921,1.0384719581661108,9.994038810917822,0.023377145230344846,1.0204122092201557
