epoch,lr,pe,pf,train_loss,train_eRMSE,train_fRMSE,val_loss,val_eRMSE,val_fRMSE
75,0.0016674955242602996,1.0,8.503729859171347,6.004281556983788,0.14912007590971416,0.8308963636697821,5.88045919315191,0.04877259927719559,0.8246891418562435
76,0.0016341456137750937,1.0,8.353655261987921,5.782717593756275,0.09744442245533413,0.8236762008560664,5.529416961272904,0.05696203143432668,0.8098169164505279
77,0.0016341456137750937,1.0,8.353655261987921,5.628535596494231,0.07464189608167227,0.8143490426654817,5.090002295310216,0.13389628408685994,0.7747568176223264
78,0.0016341456137750937,1.0,8.353655261987921,5.481513373576584,0.07474185740144687,0.8028451152867905,5.555312633887863,0.08438346839049413,0.8065996283668113
79,0.0016341456137750937,1.0,8.353655261987921,5.691814300802342,0.09114274749179842,0.8185463496858333,5.031716684581486,0.0977905329895143,0.7709692940568202
80,0.0016341456137750937,1.0,8.353655261987921,5.4686277521686755,0.08798482560512876,0.801645226476618,5.1889640802928305,0.1715052397820805,0.7806510684392879
81,0.0016341456137750937,1.0,8.353655261987921,5.347507158609529,0.07090514694712995,0.7935201380638978,5.00552442729155,0.03365605202943712,0.7695291243683449
82,0.0016341456137750937,1.0,8.353655261987921,5.255119810616631,0.05288366793436032,0.7868792731997232,4.967143377649118,0.07616191207919777,0.7648703431682917
83,0.0016014627014995916,1.0,8.206582156748162,5.219278837503768,0.06104138036833724,0.7863673933552245,4.833351360861043,0.027813692890829692,0.7626904182103174
84,0.0016014627014995916,1.0,8.206582156748162,5.0343192806629204,0.06274246046185933,0.7750273450207489,4.665539812207504,0.0271820097984837,0.7474082165787028
85,0.0016014627014995916,1.0,8.206582156748162,4.988563575595993,0.0576988481818187,0.7725843084814012,4.476997515109087,0.06169255196230718,0.7343747134253248
86,0.0016014627014995916,1.0,8.206582156748162,4.820438507933639,0.07196468062129392,0.7601488698444525,4.923163620763726,0.12909480527562797,0.7671699606380407
87,0.0016014627014995916,1.0,8.206582156748162,4.931076646677331,0.12036411391962636,0.76613086814702,4.198833713193676,0.0817681038521324,0.7109474429486694
88,0.0016014627014995916,1.0,8.206582156748162,4.712940722946907,0.08345957415928783,0.7501536627393098,4.1170825209907305,0.038284896714319984,0.7024766249759891
89,0.0016014627014995916,1.0,8.206582156748162,4.709856980702515,0.10042076096234735,0.7481780012350596,4.2737155717489355,0.11779037984051036,0.7137261151371612
90,0.0016014627014995916,1.0,8.206582156748162,4.54986298344788,0.08332392845452027,0.7378590309985988,4.5423329379544075,0.03317939646791332,0.740464857758711
91,0.0015694334474695996,1.0,8.062450513613198,4.3601444315838584,0.07520078424802833,0.7284076946100246,4.469535445511067,0.10957233437101913,0.7395498801261249
92,0.0015694334474695996,1.0,8.062450513613198,4.387282861780786,0.0937722673829196,0.7300690414158201,4.302826444530515,0.18889309037524538,0.7234879817176
93,0.0015694334474695996,1.0,8.062450513613198,4.145443392949814,0.08302965705733581,0.7087415997117533,3.589111570775694,0.05216099117281833,0.661196759521161
94,0.0015694334474695996,1.0,8.062450513613198,3.888797686895634,0.08188736917481428,0.6881504735545079,3.5003707743479544,0.0766251931496839,0.6530350906825241
95,0.0015694334474695996,1.0,8.062450513613198,3.9601081137367258,0.0964026161519759,0.6927220993603673,3.249088334118616,0.06667563773723952,0.6310576883464504
96,0.0015694334474695996,1.0,8.062450513613198,3.7402163111343874,0.10420509045009185,0.6731150181753475,3.147731363498342,0.17882799388196954,0.6170797130672332
97,0.0015694334474695996,1.0,8.062450513613198,3.485703613500161,0.0892697135643857,0.6503489527280455,3.1704383018156097,0.05619581388117147,0.6231563525453163
98,0.0015380447785202076,1.0,7.921201503340934,3.4570072187584997,0.10141283130321099,0.6500812942804198,3.095789111300572,0.0769812847340817,0.6206909008083761
99,0.0015380447785202076,1.0,7.921201503340934,3.2223366556792645,0.09525091915762912,0.6309666709364484,4.467818689604579,0.23284056498610156,0.7416271353564706
100,0.0015380447785202076,1.0,7.921201503340934,3.4902951698225437,0.10382777824960784,0.6537483560581384,6.8868866288075905,0.23369413224101826,0.9245645774402216
101,0.0015380447785202076,1.0,7.921201503340934,3.2593590426304546,0.07984988194614558,0.6325004977718883,2.6822204840025523,0.11807900875817202,0.576768202352832
102,0.0015380447785202076,1.0,7.921201503340934,3.066190106163549,0.09917880124639225,0.6149974477556405,3.1639590519824377,0.13508378238164334,0.6247990157635829
103,0.0015380447785202076,1.0,7.921201503340934,2.9474309838199706,0.09661883343216164,0.6024731096872576,2.4901212086729485,0.07685828207077296,0.5556190763359945
104,0.0015380447785202076,1.0,7.921201503340934,3.2574948838391724,0.08273764798332081,0.631693697138862,3.3510905781765605,0.06860921803051417,0.6457767211363924
105,0.0015380447785202076,1.0,7.921201503340934,3.0449791562987496,0.06767582369122736,0.6127740998612257,2.4614429622588876,0.06435915659626384,0.5517846074160425
106,0.0015072838829498037,1.0,7.782777473274116,2.759107762428558,0.07374776869274899,0.5885078725048346,2.418444692699526,0.028321738385601158,0.5537813793620341
107,0.0015072838829498037,1.0,7.782777473274116,2.6682452404383907,0.07868303814228296,0.5794726148499832,3.3298806956601883,0.10563409828133652,0.6503484580187595
108,0.0015072838829498037,1.0,7.782777473274116,3.024485254666087,0.09871502677040399,0.6143698941387009,2.5985145142725794,0.16121801425940813,0.572646767260263
109,0.0015072838829498037,1.0,7.782777473274116,2.83109434412598,0.0790055449377625,0.595905996034474,2.374703071223674,0.15474019373631953,0.5465345841081869
110,0.0015072838829498037,1.0,7.782777473274116,2.6083749837225203,0.08345584951010586,0.5723402084538637,2.317011742629394,0.08349029456040395,0.541323655552642
111,0.0015072838829498037,1.0,7.782777473274116,2.6373644349160315,0.08340084316685409,0.5755443817045531,2.371530240599933,0.06443752511004978,0.5466662722371632
112,0.0015072838829498037,1.0,7.782777473274116,2.586346672440961,0.07944952378390074,0.570538632125385,2.070601872013098,0.1451977486746379,0.5096347662274467
113,0.0014771382052908074,1.0,7.647121923808633,2.513778539163583,0.08552290463992732,0.5648539111255072,2.1223938090395893,0.16336392914451575,0.5187976565879152
114,0.0014771382052908074,1.0,7.647121923808633,2.4455996385744636,0.08736094044373303,0.5588091754803635,2.0906091037176253,0.03713494853800423,0.5176600902988792
115,0.0014771382052908074,1.0,7.647121923808633,2.4511403038776347,0.09704554839389778,0.5586130783540612,2.340408772998805,0.08407414286183922,0.5492584008004283
116,0.0014771382052908074,1.0,7.647121923808633,2.6766689509103436,0.1173909348784956,0.5794165176538203,2.0062683070884026,0.027589941678901494,0.5084533050034117
117,0.0014771382052908074,1.0,7.647121923808633,2.680576115632569,0.0826959802056728,0.5816752882005215,2.0215220110598398,0.033820239590622435,0.5113532413061561
118,0.0014771382052908074,1.0,7.647121923808633,2.420418780223704,0.0988737611093907,0.5553574571054919,1.9026749945092214,0.04481106060394703,0.4953339453728776
119,0.0014771382052908074,1.0,7.647121923808633,2.292290695491228,0.0859910198906672,0.5400890994377826,1.9912624455583139,0.08817877076972191,0.5052641714816036
120,0.0014771382052908074,1.0,7.647121923808633,2.3540079122381,0.09076499969960083,0.5472918689590652,1.7736020790949703,0.03727519429915591,0.4782398532102359
121,0.0014475954411849912,1.0,7.514179485332461,2.4213331091294057,0.10136796851481673,0.5586764500671062,1.8532391027952217,0.09262946986808426,0.49212039040865646
122,0.0014475954411849912,1.0,7.514179485332461,2.40663334837719,0.09941842748044363,0.558612731229609,1.7666656386218202,0.0965233736580354,0.48038371266205254
123,0.0014475954411849912,1.0,7.514179485332461,2.054920405798934,0.07597858891773908,0.5171485212318583,1.8134469348484552,0.04028579725824426,0.4879766018330678
124,0.0014475954411849912,1.0,7.514179485332461,2.2019594206459736,0.09935663128210287,0.5341292454262768,1.6950538844424106,0.048839254145529996,0.47206825548240056
125,0.0014475954411849912,1.0,7.514179485332461,2.1123397837853664,0.09032982676314134,0.5239225910483669,1.6310430924933175,0.02712316446962755,0.4633975827431612
126,0.0014475954411849912,1.0,7.514179485332461,2.2761271707978787,0.09767156542092419,0.5411937162254014,4.286161749084527,0.2394514091334954,0.748187070983006
127,0.0014475954411849912,1.0,7.514179485332461,2.228281720539589,0.1031148250015079,0.5360482175204733,2.091637139555357,0.04758091544900275,0.5246083447822404
128,0.0014186435323612914,1.0,7.383895895625811,2.119504753664395,0.09886013963590988,0.5263624501423892,1.8684125529346565,0.25269861780931374,0.49078473439710985
129,0.0014186435323612914,1.0,7.383895895625811,2.2220436344182515,0.08043903464110862,0.5407930013780956,2.4534660128731107,0.07904900025660161,0.5718978949547243
130,0.0014186435323612914,1.0,7.383895895625811,2.161198964683456,0.06594178154659143,0.5358307929523278,1.7196960306463758,0.032269196972787795,0.47996017974660504
131,0.0014186435323612914,1.0,7.383895895625811,2.1495826371922844,0.07217536745321995,0.5320349721369666,1.732631279668241,0.023694384205769282,0.48176744160890905
132,0.0014186435323612914,1.0,7.383895895625811,1.995299489385867,0.060347100408406025,0.5133745699249295,2.8153784460416142,0.06750608598665042,0.6136959336890784
133,0.0014186435323612914,1.0,7.383895895625811,2.3633728495212014,0.0552243928855742,0.5587139443928083,3.3527107806858516,0.06832978430450164,0.6707125493110182
134,0.0014186435323612914,1.0,7.383895895625811,2.506123754086517,0.04484307384649688,0.5742956408975113,1.9236199831547705,0.038306361619420005,0.5061843596929275
135,0.0014186435323612914,1.0,7.383895895625811,2.2680253947270943,0.04308241191127932,0.5468718906285903,1.962951760028979,0.030965252039956603,0.5126674646501921
136,0.0013902706617140654,1.0,7.256217977713295,2.2066714146685054,0.04855247625472987,0.5446822815020762,2.471326406805886,0.059928611204164824,0.5804004158269986
137,0.0013902706617140654,1.0,7.256217977713295,2.073673251498735,0.04577615947209476,0.5282264622548013,1.9657067653179068,0.04636115595644519,0.517977712599403
138,0.0013902706617140654,1.0,7.256217977713295,1.929075557493512,0.04877154773524678,0.5098307106484598,1.5942174502848416,0.04723350838134401,0.4653287999848718
139,0.0013902706617140654,1.0,7.256217977713295,1.9579077548486594,0.04333877449271176,0.5130250600417726,1.6585734805063546,0.0931916874261923,0.47240269395913687
140,0.0013902706617140654,1.0,7.256217977713295,1.9604683221626644,0.03757866186314045,0.5142326649652069,1.8519627429997343,0.037304866648839585,0.5021833264176098
141,0.0013902706617140654,1.0,7.256217977713295,1.8538983052199822,0.04159922026864651,0.5006389327352087,1.722937245274169,0.03889707495940573,0.48335675452342675
142,0.0013902706617140654,1.0,7.256217977713295,1.8216008501280876,0.04721501241271999,0.4950462812649954,1.8966559355539274,0.03837715656832698,0.5078421983559213
143,0.001362465248479784,1.0,7.131093618159029,2.2828107283141876,0.08105378134880305,0.5493926162688458,1.7416548656717552,0.04374592254159078,0.48995738964031366
144,0.001362465248479784,1.0,7.131093618159029,2.0224956345754883,0.03710597807423079,0.5261762632480861,1.5422558734057004,0.030168041636820728,0.46092780603457895
145,0.001362465248479784,1.0,7.131093618159029,1.9486375387318657,0.03527871897628683,0.5154494266925562,1.975313222881354,0.028034230893307765,0.5240402513887997
146,0.001362465248479784,1.0,7.131093618159029,1.6744564335960177,0.03581245691496644,0.4807616185473587,1.530504873196823,0.030708215670385636,0.46005950485014524
147,0.001362465248479784,1.0,7.131093618159029,1.8209782129498686,0.03802025674459151,0.5003526364948274,2.275078013526634,0.04044726145135468,0.561806799043476
148,0.001362465248479784,1.0,7.131093618159029,1.8570474197992255,0.04007913902961582,0.5053674334375349,1.7661475815522771,0.04743611702049208,0.4953571832959358
149,0.001362465248479784,1.0,7.131093618159029,1.7568395254615774,0.038337729894642944,0.49048119852608385,1.6160271056294226,0.026404696305592855,0.4726210330044915
150,0.001362465248479784,1.0,7.131093618159029,1.5994304855437813,0.0436948133406722,0.4685628698162529,1.3723507551458227,0.027493946704630415,0.43575589903935297
151,0.0013352159435101884,1.0,7.008471745795848,1.5594883348628275,0.04031294613887089,0.46702619098578974,1.2594901086829164,0.031447146255196776,0.4199562875631829
152,0.0013352159435101884,1.0,7.008471745795848,1.6561261730304984,0.036303710512610235,0.4808568383343759,1.267330703014714,0.06841869851042919,0.42254961244306555
153,0.0013352159435101884,1.0,7.008471745795848,1.5130651613834218,0.03929155497147527,0.45975609773991116,1.3680735438039813,0.022605203454967086,0.4370034198755125
154,0.0013352159435101884,1.0,7.008471745795848,1.6162915137870482,0.05300845022047564,0.47278192742570124,1.3824692263239566,0.02873630883892813,0.44053409064891236
155,0.0013352159435101884,1.0,7.008471745795848,1.6028350446436925,0.03677755243473035,0.47180236760873895,1.9055105243445596,0.0333002465845204,0.5181783437218654
156,0.0013352159435101884,1.0,7.008471745795848,1.5993896508201437,0.05214787930682387,0.4709747554049985,1.3075775312170266,0.05423613554703567,0.42822216999638407
157,0.0013352159435101884,1.0,7.008471745795848,1.5858589755261638,0.04620981899713653,0.4694242581097178,1.7128226062326979,0.04792785223855198,0.49090661005841285
158,0.0013085116246399848,1.0,6.888302310879932,1.5442074710165843,0.042838502926639564,0.46504005849980556,1.4673575798755534,0.044334168171226276,0.45807552875146024
159,0.0013085116246399848,1.0,6.888302310879932,1.4793288865008778,0.04173259122036243,0.4579340862971952,1.1934338517979,0.04066167795453568,0.4112863802305648
160,0.0013085116246399848,1.0,6.888302310879932,1.4503427134841735,0.037437173898925445,0.45293350512502767,1.262761016877191,0.01827899106699684,0.4253778180451226
161,0.0013085116246399848,1.0,6.888302310879932,1.6021179750710504,0.04494166780224302,0.4745410637036067,1.1515900930810914,0.027986502751237992,0.4049843601875534
162,0.0013085116246399848,1.0,6.888302310879932,1.4350729351798923,0.04017566199040843,0.4492158890957388,1.0935309272369889,0.044822244920370465,0.3950818932208238
163,0.0013085116246399848,1.0,6.888302310879932,1.3210778483216092,0.03892585624543103,0.43358428509127933,1.6221565183974158,0.02623106905955309,0.4828858221908399
164,0.0013085116246399848,1.0,6.888302310879932,1.3143298744939966,0.03944274295307178,0.4322475011503853,1.07751051261963,0.04707524975185988,0.3911687899585353
165,0.0013085116246399848,1.0,6.888302310879932,1.232296800402898,0.04469278663309589,0.41770252128043844,1.275311105712535,0.02115264198346047,0.42690064473388367
166,0.0012823413921471852,1.0,6.770536264662333,2.18607753401021,0.08298525723180598,0.5321118521126826,1.8050671078732952,0.02077052890570684,0.5128687679763809
167,0.0012823413921471852,1.0,6.770536264662333,1.6963017264509912,0.033540957715719535,0.4935157596933506,1.3477007157024974,0.026013766522425902,0.4448281182170396
168,0.0012823413921471852,1.0,6.770536264662333,1.4006984980663448,0.031094600194844488,0.4508569067328352,2.7265777796717403,0.04327386956806224,0.6319408270591367
169,0.0012823413921471852,1.0,6.770536264662333,1.404041221171915,0.032977844928621006,0.4501756015898384,1.9915380031218723,0.03811061532521491,0.5392080276379356
170,0.0012823413921471852,1.0,6.770536264662333,1.3068181692559973,0.038908930855906756,0.4346823547543559,1.0781203679185731,0.017393330388147655,0.39578440216210053
171,0.0012823413921471852,1.0,6.770536264662333,1.3913665794147858,0.03411871016245642,0.4477322161450673,1.1610494988220355,0.013381215644105868,0.409556633522449
172,0.0012823413921471852,1.0,6.770536264662333,1.3061349501745585,0.027942730315517927,0.4338744096451698,1.0948268612426535,0.022767072274084935,0.3986813676474377
173,0.0012566945643042414,1.0,6.655125539369085,1.243606994972553,0.031497007028524385,0.426121920741605,1.0340466310872682,0.0809773318646457,0.39001674773288125
174,0.0012566945643042414,1.0,6.655125539369085,1.1398864269111757,0.033045796115379805,0.4103851805833005,0.9514037803972034,0.06888356020095004,0.3736124814469074
175,0.0012566945643042414,1.0,6.655125539369085,1.1318219744015092,0.030558835116783974,0.4084823016818981,0.9524957829325871,0.026975029203465378,0.37521752479480325
176,0.0012566945643042414,1.0,6.655125539369085,1.191444297828312,0.03670568366940258,0.4173950380200421,0.8835961249370399,0.011739350892590848,0.3611765631988763
177,0.0012566945643042414,1.0,6.655125539369085,1.0498480492763185,0.035127299820799526,0.39337480759749227,0.8104578464949072,0.027309258028791694,0.34585824649102315
178,0.0012566945643042414,1.0,6.655125539369085,1.1036225515008795,0.03720097795520874,0.4013767078430156,0.8711327762783574,0.01023263969581345,0.35762745910291793
179,0.0012566945643042414,1.0,6.655125539369085,1.0619590084178077,0.03090689759099642,0.3941412684336127,1.506541727655299,0.02480059242215293,0.474016463665466
180,0.0012566945643042414,1.0,6.655125539369085,1.1003102967339167,0.03237527473045229,0.40051316930434133,0.7277543486568877,0.05878676539819226,0.3255192551641619
181,0.0012315606730181564,1.0,6.542023028581704,0.8973309052467177,0.03184830051790521,0.36608917268448077,0.7484134528843689,0.01980849705364799,0.33486291791331335
182,0.0012315606730181564,1.0,6.542023028581704,0.9790011589225585,0.03388033544113722,0.3810476784438,0.7695410508059287,0.028990027207343134,0.33980148915310193
183,0.0012315606730181564,1.0,6.542023028581704,0.9014381559131849,0.026732610684808016,0.36611352956322185,0.7153798229712565,0.019316755064648795,0.3283093618145225
184,0.0012315606730181564,1.0,6.542023028581704,0.8965336780297919,0.030869301926952315,0.36584521265961767,0.7878848422602829,0.009195006473950744,0.3426608254783609
185,0.0012315606730181564,1.0,6.542023028581704,0.974757892086635,0.033803500533725585,0.3804247321956378,1.0174728003994087,0.03478136056733571,0.3917643888837759
